y,169765131,60.2236846,-37.1910992,1567525349208669536,5488.2703206,1247.1975517,22.05141126482137,169765131,y,59805.3167772,30.6325
y,167877123,60.2236846,-37.1910992,1567525349208669536,5842.7197441,1237.8729079,21.983462362142326,167877123,y,59803.3596052,30.6349
u,700215010,60.2236846,-37.1910992,1567525349208669536,-8.4825705,149.133959,--,700215010,u,60613.1103112,30.4827
u,1222554170,60.2236846,-37.1910992,1567525349208669536,424.5705563,165.6830018,24.830125317934588,1222554170,u,61380.1224272,30.4855
z,1213278156,60.2236846,-37.1910992,1567525349208669536,6256.421931,719.3185618,21.90918492571531,1213278156,z,61366.1432172,31.445
u,914672148,60.2236846,-37.1910992,1567525349208669536,170.4664491,237.7497099,25.82090271329975,914672148,u,60911.2940102,30.4739
u,219143048,60.2236846,-37.1910992,1567525349208669536,94.296104,215.7913287,26.463765626222827,219143048,u,59876.1336262,30.4803
z,240851119,60.2236846,-37.1910992,1567525349208669536,6841.7476467,598.513022,21.812082371294824,240851119,z,59912.0578382,31.4424
z,1000750051,60.2236846,-37.1910992,1567525349208669536,4933.6650252,674.6017404,22.167075851468038,1000750051,z,61059.0564492,31.4291
u,911700000,60.2236846,-37.1910992,1567525349208669536,249.2981811,179.4126682,25.408202225332168,911700000,u,60907.3989032,30.4814
u,433073071,60.2236846,-37.1910992,1567525349208669536,257.0678614,228.5888367,25.374880538547355,433073071,u,60200.2536352,30.477
y,1141195156,60.2236846,-37.1910992,1567525349208669536,5706.4977822,1478.9140516,22.009075867960313,1141195156,y,61254.3419842,30.6154
u,660251041,60.2236846,-37.1910992,1567525349208669536,267.7332515,172.7255594,25.33074421915471,660251041,u,60557.2682292,30.4906
y,535885178,60.2236846,-37.1910992,1567525349208669536,4743.6751817,1334.2441609,22.209712641238966,535885178,y,60366.0430842,30.6203
y,1162453166,60.2236846,-37.1910992,1567525349208669536,6297.6178981,1257.5789943,21.90205923324871,1162453166,y,61279.3056552,30.6366
u,961634130,60.2236846,-37.1910992,1567525349208669536,186.3258979,216.3127494,25.724316943095133,961634130,u,60995.0654562,30.4793
z,707722083,60.2236846,-37.1910992,1567525349208669536,4652.0165507,534.2399627,22.23089687207689,707722083,z,60625.0970512,31.4582
y,1176160006,60.2236846,-37.1910992,1567525349208669536,4206.7455133,1583.51468,22.340134399487145,1176160006,y,61308.2046892,30.6159
z,13287085,60.2236846,-37.1910992,1567525349208669536,8160.8580953,802.8115018,21.62066043446934,13287085,z,59598.1189922,31.4389
y,1141196166,60.2236846,-37.1910992,1567525349208669536,6180.8142211,1447.3336456,21.922385774883754,1141196166,y,61254.3424322,30.6196
u,675103145,60.2236846,-37.1910992,1567525349208669536,411.8573577,220.0516133,24.86313292769736,675103145,u,60582.2198202,30.4725
z,939918060,60.2236846,-37.1910992,1567525349208669536,3835.0775066,550.4549864,22.440564636426647,939918060,z,60957.2047062,31.4636
y,1162512064,60.2236846,-37.1910992,1567525349208669536,3477.8509253,1170.389943,22.546722593863123,1162512064,y,61279.3322182,30.6358
y,1219530047,60.2236846,-37.1910992,1567525349208669536,7296.3993177,1104.0867678,21.742228514848755,1219530047,y,61375.0451432,30.6366
y,169764161,60.2236846,-37.1910992,1567525349208669536,5093.5378499,1333.8678032,22.13245115566668,169764161,y,59805.3163312,30.631
z,1013519083,60.2236846,-37.1910992,1567525349208669536,6755.434898,523.260881,21.82586671737399,1013519083,z,61076.0508972,31.448
y,647589001,60.2236846,-37.1910992,1567525349208669536,7115.391358,1491.3118213,21.769503020064633,647589001,y,60541.3269432,30.6265
y,646740040,60.2236846,-37.1910992,1567525349208669536,6669.9544289,1098.1122077,21.83969283325393,646740040,y,60540.4077622,30.6363
y,443017171,60.2236846,-37.1910992,1567525349208669536,4818.0948865,1462.1407925,22.192811628383843,443017171,y,60215.1866472,30.6292
z,1047474045,60.2236846,-37.1910992,1567525349208669536,6660.9094488,573.0735549,21.8411661757114,1047474045,z,61118.0139582,31.45
y,246649093,60.2236846,-37.1910992,1567525349208669536,6304.1017476,1217.7486227,21.900941964976205,246649093,y,59920.0857212,30.6376
y,1141277057,60.2236846,-37.1910992,1567525349208669536,6014.7838829,1384.6507574,21.95194993167907,1141277057,y,61254.3788172,30.6249
z,939882178,60.2236846,-37.1910992,1567525349208669536,2596.216294,597.1018817,22.86414782188099,939882178,z,60957.1884932,31.4642
z,538450008,60.2236846,-37.1910992,1567525349208669536,4658.1366894,480.3099427,22.229469428950985,538450008,z,60369.0417702,31.4555
y,267504006,60.2236846,-37.1910992,1567525349208669536,5212.5034599,1124.569565,22.107384109366816,267504006,y,59952.0817132,30.638
y,879129091,60.2236846,-37.1910992,1567525349208669536,7746.3892697,1435.4419914,21.677251706847958,879129091,y,60870.4020632,30.6195
y,708508057,60.2236846,-37.1910992,1567525349208669536,7349.8781191,1258.2000108,21.734299656589236,708508057,y,60626.0987812,30.633
y,1176162031,60.2236846,-37.1910992,1567525349208669536,6285.73116,1573.6995582,21.90411049411589,1176162031,y,61308.2055812,30.6179
z,7976064,60.2236846,-37.1910992,1567525349208669536,5117.417207,551.4891413,22.12737293728841,7976064,z,59591.0700092,31.4562
z,1049305153,60.2236846,-37.1910992,1567525349208669536,8807.959904,647.970835,21.537811677617775,1049305153,z,61120.0125512,31.436
z,1213279098,60.2236846,-37.1910992,1567525349208669536,8087.1822011,741.7514363,21.63050693072941,1213279098,z,61366.1436662,31.4388
y,1199235108,60.2236846,-37.1910992,1567525349208669536,6310.3087056,1616.5390623,21.899873485463683,1199235108,y,61337.1393432,30.6162
y,708486049,60.2236846,-37.1910992,1567525349208669536,5306.5409408,1316.0383289,22.087971201927388,708486049,y,60626.0888942,30.633
z,1198512061,60.2236846,-37.1910992,1567525349208669536,2993.5336862,506.613184,22.709539625950022,1198512061,z,61336.1782282,31.4626
y,245354010,60.2236846,-37.1910992,1567525349208669536,6580.1390158,1247.3951008,21.85441232783552,245354010,y,59918.1434932,30.6324
z,666392143,60.2236846,-37.1910992,1567525349208669536,5846.6181352,614.5116202,21.98273817663957,666392143,z,60569.3460142,31.4566
z,240850113,60.2236846,-37.1910992,1567525349208669536,8555.6013871,622.3525591,21.56937364446575,240850113,z,59912.0573892,31.4377
y,710695054,60.2236846,-37.1910992,1567525349208669536,4916.2297056,1488.2445658,22.170919583410296,710695054,y,60629.0544312,30.6304
y,306188055,60.2236846,-37.1910992,1567525349208669536,7490.2042898,1681.1606536,21.713765842692947,306188055,y,60009.0479322,30.6091
z,444080044,60.2236846,-37.1910992,1567525349208669536,2889.0781196,554.9083477,22.748101787088608,444080044,z,60216.3387242,31.465
y,1176138005,60.2236846,-37.1910992,1567525349208669536,7083.6367116,1596.1166702,21.77435929988544,1176138005,y,61308.1948632,30.6188
z,902805144,60.2236846,-37.1910992,1567525349208669536,2967.2152579,498.3621387,22.719127366153373,902805144,z,60897.4056862,31.4648
y,992692169,60.2236846,-37.1910992,1567525349208669536,5116.7653822,1434.260232,22.1275112404268,992692169,y,61042.0679032,30.6248
y,458297055,60.2236846,-37.1910992,1567525349208669536,4195.7953543,1122.0788507,22.34296425559661,458297055,y,60242.1274132,30.6335
z,516377029,60.2236846,-37.1910992,1567525349208669536,7566.1111533,888.1652356,21.702818207003425,516377029,z,60336.0734382,31.4174
y,879141169,60.2236846,-37.1910992,1567525349208669536,5404.4324382,1407.7234884,22.06812476995674,879141169,y,60870.4076882,30.6239
y,425506126,60.2236846,-37.1910992,1567525349208669536,7128.3072045,1258.7412446,21.76753398007939,425506126,y,60184.2731662,30.6319
y,37656140,60.2236846,-37.1910992,1567525349208669536,3557.1143613,960.5735398,22.522255430033063,37656140,y,59630.0363972,30.6353
z,462706139,60.2236846,-37.1910992,1567525349208669536,8796.6744052,856.9895148,21.539203706114268,462706139,z,60247.3085662,31.4408
y,12465022,60.2236846,-37.1910992,1567525349208669536,4150.6826468,1347.5207299,22.35470117667918,12465022,y,59597.0890252,30.6282
z,209009065,60.2236846,-37.1910992,1567525349208669536,1796.5546045,570.8368709,23.263898945768915,209009065,z,59862.3286122,31.4655
z,648604123,60.2236846,-37.1910992,1567525349208669536,3745.1031153,654.2279806,22.46634055052592,648604123,z,60542.3392212,31.4593
i,713352100,60.2236846,-37.1910992,1567525349208669536,2974.1605176,469.7218797,22.716588989983467,713352100,i,60632.2559462,31.8375
i,421684048,60.2236846,-37.1910992,1567525349208669536,1567.9513686,206.7578872,23.411668528676458,421684048,i,60180.3256002,31.8485
i,679431080,60.2236846,-37.1910992,1567525349208669536,1560.0228906,198.5887241,23.417172572722286,679431080,i,60587.2195542,31.8505
i,410985044,60.2236846,-37.1910992,1567525349208669536,3194.0412925,353.4181145,22.63914868402783,410985044,i,60162.3678252,31.846
i,752163061,60.2236846,-37.1910992,1567525349208669536,1562.4254714,311.1708412,23.415501723970408,752163061,i,60691.1470112,31.8529
i,713353100,60.2236846,-37.1910992,1567525349208669536,3429.4446639,456.0757009,22.56194050086252,713353100,i,60632.2563952,31.8382
i,472134176,60.2236846,-37.1910992,1567525349208669536,2629.5274458,274.7066954,22.850305729651232,472134176,i,60269.1578922,31.8453
i,995031015,60.2236846,-37.1910992,1567525349208669536,1805.7728893,359.7594171,23.258342178696957,995031015,i,61045.1580342,31.8505
i,214433057,60.2236846,-37.1910992,1567525349208669536,1237.6192151,172.5653757,23.668532391154887,214433057,i,59870.2051352,31.8514
i,1231902163,60.2236846,-37.1910992,1567525349208669536,1392.1563938,258.5291828,23.54077993417516,1231902163,i,61394.1606082,31.8525
i,496988185,60.2236846,-37.1910992,1567525349208669536,2099.7267616,335.2843787,23.094593041320028,496988185,i,60309.2285402,31.8499
i,228092069,60.2236846,-37.1910992,1567525349208669536,1594.6206046,249.7281015,23.393356571373197,228092069,i,59887.2713942,31.8521
i,1197823038,60.2236846,-37.1910992,1567525349208669536,1796.5646946,258.4151484,23.26389284789909,1197823038,i,61334.2316092,31.8523
i,1165730087,60.2236846,-37.1910992,1567525349208669536,4186.0206808,397.9443688,22.345496575961356,1165730087,i,61286.2755292,31.8339
i,471935079,60.2236846,-37.1910992,1567525349208669536,2155.2457351,274.7708791,23.06625801409029,471935079,i,60269.0652312,31.8492
i,976290062,60.2236846,-37.1910992,1567525349208669536,1720.8367042,301.5513881,23.310650848337975,976290062,i,61017.2391292,31.8499
i,941094016,60.2236846,-37.1910992,1567525349208669536,2588.6029594,382.1917788,22.867336391646376,941094016,i,60958.3659832,31.8443
i,1196457188,60.2236846,-37.1910992,1567525349208669536,2071.942627,189.3110675,23.109055686412432,1196457188,i,61332.3339172,31.851
i,1197856072,60.2236846,-37.1910992,1567525349208669536,1622.0391306,249.1900801,23.37484668234257,1197856072,i,61334.2493292,31.8535
i,1212153123,60.2236846,-37.1910992,1567525349208669536,1915.2803901,200.6772839,23.194419094761507,1212153123,i,61364.2925662,31.8517
i,635865082,60.2236846,-37.1910992,1567525349208669536,2311.015528,248.8252575,22.990492841081476,635865082,i,60528.3507632,31.8493
i,654492076,60.2236846,-37.1910992,1567525349208669536,2535.4751449,257.1544069,22.889851606140383,654492076,i,60549.2853112,31.8442
i,654458000,60.2236846,-37.1910992,1567525349208669536,2889.0373603,260.0117099,22.748117104832893,654458000,i,60549.2699002,31.8462
i,1197857067,60.2236846,-37.1910992,1567525349208669536,1348.8866906,237.8364112,23.575061326179704,1197857067,i,61334.2497862,31.8537
i,471929132,60.2236846,-37.1910992,1567525349208669536,2684.8666905,273.3661894,22.827693182748618,471929132,i,60269.0625522,31.8497
i,1160582080,60.2236846,-37.1910992,1567525349208669536,2667.0662131,338.2842561,22.83491550574437,1160582080,i,61277.3687372,31.8466
i,930406098,60.2236846,-37.1910992,1567525349208669536,2115.9639371,202.830319,23.086229345906798,930406098,i,60944.2336852,31.8514
i,211544012,60.2236846,-37.1910992,1567525349208669536,1959.767752,319.6533423,23.16948848232461,211544012,i,59866.3557842,31.8494
i,635864118,60.2236846,-37.1910992,1567525349208669536,3125.1006531,259.1815507,22.6628399758942,635864118,i,60528.3503122,31.8445
i,682798028,60.2236846,-37.1910992,1567525349208669536,1428.7392217,192.5971062,23.51261758217209,682798028,i,60591.1799932,31.8519
i,1013706187,60.2236846,-37.1910992,1567525349208669536,6554.0177242,521.2628751,21.858730971195577,1013706187,i,61076.1362352,31.8279
i,427672176,60.2236846,-37.1910992,1567525349208669536,4098.5544339,377.3876909,22.368423231420582,427672176,i,60192.3618372,31.837
i,211531072,60.2236846,-37.1910992,1567525349208669536,1407.6986127,306.3712451,23.528725793475044,211531072,i,59866.3498262,31.8505
i,256353144,60.2236846,-37.1910992,1567525349208669536,1268.797405,161.6933722,23.641519295659126,256353144,i,59935.0952922,31.8518
i,472136009,60.2236846,-37.1910992,1567525349208669536,2075.5987452,265.7382184,23.107141501322715,472136009,i,60269.1588052,31.8466
i,994946041,60.2236846,-37.1910992,1567525349208669536,1631.2134801,348.8116329,23.368722995678922,994946041,i,61045.1192952,31.8489
g,484264007,60.2236846,-37.1910992,1567525349208669536,1432.0620837,90.8511897,23.510095384498012,484264007,g,60286.0777532,32.3338
g,975929078,60.2236846,-37.1910992,1567525349208669536,669.6154835,74.7215744,24.33543628179899,975929078,g,61017.0651622,32.3432
g,221576014,60.2236846,-37.1910992,1567525349208669536,433.4525929,62.1950414,24.807645986921507,221576014,g,59879.1830132,32.3437
g,1154197186,60.2236846,-37.1910992,1567525349208669536,567.5025631,76.113633,24.515080431646908,1154197186,g,61269.3139362,32.342
g,743895049,60.2236846,-37.1910992,1567525349208669536,595.7148125,74.7460812,24.462404002493216,743895049,g,60679.1086092,32.3403
g,1154228166,60.2236846,-37.1910992,1567525349208669536,579.4989408,74.478126,24.492368383742487,1154228166,g,61269.3289912,32.3419
g,944245106,60.2236846,-37.1910992,1567525349208669536,802.493473,96.7411277,24.138896227998103,944245106,g,60962.2874812,32.3386
g,637920086,60.2236846,-37.1910992,1567525349208669536,1080.0408926,85.6396388,23.81639950226799,637920086,g,60530.3764142,32.3364
g,221615050,60.2236846,-37.1910992,1567525349208669536,76.5986292,54.2616613,26.689447505951215,221615050,g,59879.2024112,32.3436
g,194860109,60.2236846,-37.1910992,1567525349208669536,5651.2091933,142.7679769,22.019646539836003,194860109,g,59841.2961872,32.307
g,661721116,60.2236846,-37.1910992,1567525349208669536,704.369887,74.144041,24.280498047822665,661721116,g,60559.3347232,32.3418
g,254381158,60.2236846,-37.1910992,1567525349208669536,216.6008262,54.1651281,25.560849727847653,254381158,g,59932.1280802,32.3418
g,662490165,60.2236846,-37.1910992,1567525349208669536,2976.6259048,116.5700489,22.715689357529897,662490165,g,60560.2658482,32.3217
g,159478119,60.2236846,-37.1910992,1567525349208669536,1978.5564733,107.7322884,23.159128873233897,159478119,g,59791.3523622,32.3293
g,159507050,60.2236846,-37.1910992,1567525349208669536,4167.3548067,129.2156286,22.350348805832947,159507050,g,59791.3664842,32.3128
i,713095158,60.2236846,-37.1910992,1567525349208669536,5144.8206707,486.5935773,22.121574396317403,713095158,i,60632.1368692,31.8311
i,679430018,60.2236846,-37.1910992,1567525349208669536,2044.4447072,210.101016,23.123561576533774,679430018,i,60587.2191012,31.849
i,713062188,60.2236846,-37.1910992,1567525349208669536,4241.4779928,448.3643532,22.33120695505808,713062188,i,60632.1218452,31.8372
i,433955084,60.2236846,-37.1910992,1567525349208669536,1947.1791378,235.3318165,23.176485230368833,433955084,i,60201.2412612,31.8476
i,929486037,60.2236846,-37.1910992,1567525349208669536,2419.3133974,245.2934852,22.940769673922233,929486037,i,60943.2244072,31.8446
i,204712066,60.2236846,-37.1910992,1567525349208669536,1645.6175278,190.242246,23.35917773882921,204712066,i,59857.3502892,31.8504
i,951288129,60.2236846,-37.1910992,1567525349208669536,1554.7673263,183.0784666,23.420836486793327,951288129,i,60973.1540922,31.8513
g,944205180,60.2236846,-37.1910992,1567525349208669536,1049.2325207,92.7750185,23.847820642560105,944205180,g,60962.2679812,32.3345
g,484265084,60.2236846,-37.1910992,1567525349208669536,1274.6190813,87.2474346,23.636548960832776,484265084,g,60286.0782022,32.3351
g,975959000,60.2236846,-37.1910992,1567525349208669536,722.9676829,74.5833804,24.25220278875498,975959000,g,61017.0788972,32.3412
g,784702082,60.2236846,-37.1910992,1567525349208669536,2367.62002,114.1822707,22.964219990999098,784702082,g,60734.0757792,32.3261
g,921306067,60.2236846,-37.1910992,1567525349208669536,455.803519,69.4750994,24.753055815504386,921306067,g,60934.2561532,32.3408
i,930375088,60.2236846,-37.1910992,1567525349208669536,1834.0697088,213.5048973,23.241460404527796,930375088,i,60944.2186482,31.853
i,1212108140,60.2236846,-37.1910992,1567525349208669536,1994.3648259,235.277347,23.15048848494232,1212108140,i,61364.2704202,31.8519
i,880167106,60.2236846,-37.1910992,1567525349208669536,2822.2960079,391.2000692,22.773493596355127,880167106,i,60871.4014322,31.8436
r,698771143,60.2236846,-37.1910992,1567525349208669536,541.3249836,81.4450584,24.566354821477823,698771143,r,60611.1905802,32.1802
r,202591104,60.2236846,-37.1910992,1567525349208669536,532.8506027,89.9125667,24.583486346654084,202591104,r,59854.2787212,32.1772
r,656444070,60.2236846,-37.1910992,1567525349208669536,1622.9838511,136.4407262,23.37421450359685,656444070,r,60553.3014702,32.1751
r,193881072,60.2236846,-37.1910992,1567525349208669536,952.4334673,129.6843989,23.952913381109024,193881072,r,59840.2634672,32.179
r,1233923025,60.2236846,-37.1910992,1567525349208669536,1140.087409,112.7177048,23.75765462650287,1233923025,r,61404.1576282,32.18
r,451658062,60.2236846,-37.1910992,1567525349208669536,4331.176948,177.8380679,22.308485182576696,451658062,r,60232.2271862,32.158
r,909783057,60.2236846,-37.1910992,1567525349208669536,3276.6217916,168.9212134,22.611434211847975,909783057,r,60905.3089902,32.1659
r,1190764138,60.2236846,-37.1910992,1567525349208669536,1556.7839383,130.4073683,23.41942914442309,1190764138,r,61325.1986392,32.1746
r,1186064104,60.2236846,-37.1910992,1567525349208669536,781.7527157,104.6796558,24.167326503509738,1186064104,r,61319.3667072,32.1783
r,655479133,60.2236846,-37.1910992,1567525349208669536,1949.1123159,144.8983783,23.175407835799874,655479133,r,60550.3030202,32.1732
r,943324104,60.2236846,-37.1910992,1567525349208669536,1649.0967182,162.3454421,23.356884681463626,943324104,r,60961.2457292,32.1732
r,1006040081,60.2236846,-37.1910992,1567525349208669536,6985.8882207,271.2996043,21.789445919177062,1006040081,r,61066.0831362,32.1444
r,638890061,60.2236846,-37.1910992,1567525349208669536,2403.1257698,150.025037,22.948058748499214,638890061,r,60531.3615302,32.1699
r,1192173027,60.2236846,-37.1910992,1567525349208669536,1607.631158,126.8542263,23.38453396300466,1192173027,r,61327.1987892,32.1762
r,451698102,60.2236846,-37.1910992,1567525349208669536,4472.652793,176.6895877,22.27358703577608,451698102,r,60232.2461452,32.1548
r,456683118,60.2236846,-37.1910992,1567525349208669536,2582.1236589,240.7135025,22.870057407602417,456683118,r,60240.1308092,32.1703
u,961632173,60.2236846,-37.1910992,1567525349208669536,444.4146043,227.6710157,24.780529194407322,961632173,u,60995.0645612,30.4752
u,1222589037,60.2236846,-37.1910992,1567525349208669536,-131.580867,158.0806734,--,1222589037,u,61380.1382732,30.4862
u,1188277033,60.2236846,-37.1910992,1567525349208669536,86.2675082,205.6538281,26.560381865477307,1188277033,u,61322.1763482,30.4716
u,277061067,60.2236846,-37.1910992,1567525349208669536,19.6231503,177.467973,28.168078174337364,277061067,u,59968.0862102,30.4893
r,242562002,60.2236846,-37.1910992,1567525349208669536,1001.1102669,147.4525369,23.898795211724305,242562002,r,59914.1775102,32.1808
r,1038216137,60.2236846,-37.1910992,1567525349208669536,1296.898036,132.9628671,23.617735418585635,1038216137,r,61107.0489972,32.1783
r,414908052,60.2236846,-37.1910992,1567525349208669536,1186.8953155,134.7248583,23.713968960628677,414908052,r,60166.3549302,32.1777
r,655511008,60.2236846,-37.1910992,1567525349208669536,1773.3288264,138.0573313,23.278026815467687,655511008,r,60550.3177562,32.1748
r,694244083,60.2236846,-37.1910992,1567525349208669536,774.130727,184.9598724,24.17796423517659,694244083,r,60605.3137872,32.1812
r,1185205090,60.2236846,-37.1910992,1567525349208669536,695.3399369,103.5232729,24.29450706540696,1185205090,r,61318.3555882,32.1787
r,958704180,60.2236846,-37.1910992,1567525349208669536,4246.6089022,178.3392191,22.329894335419198,958704180,r,60991.1119782,32.158
r,958659088,60.2236846,-37.1910992,1567525349208669536,4736.0025986,190.4214367,22.211470169979453,958659088,r,60991.0915672,32.1559
r,931222001,60.2236846,-37.1910992,1567525349208669536,1449.0158378,131.539774,23.49731716911786,931222001,r,60945.1977882,32.1767
r,985753097,60.2236846,-37.1910992,1567525349208669536,813.74131,109.9965724,24.12378409064985,985753097,r,61032.0885072,32.178
r,694227091,60.2236846,-37.1910992,1567525349208669536,705.439484,185.4197993,24.278850590465517,694227091,r,60605.3056322,32.1777
r,753606087,60.2236846,-37.1910992,1567525349208669536,587.8930161,171.9170184,24.47675424749994,753606087,r,60693.1292282,32.179
r,202618092,60.2236846,-37.1910992,1567525349208669536,1073.8941142,113.0433724,23.822596344742145,202618092,r,59854.2945992,32.1794
r,733726179,60.2236846,-37.1910992,1567525349208669536,813.9536777,211.3181115,24.123500775527962,733726179,r,60664.2057672,32.1791
r,1193728031,60.2236846,-37.1910992,1567525349208669536,2290.5634755,159.3176449,23.000144171663187,1193728031,r,61329.1557322,32.1688
r,985705132,60.2236846,-37.1910992,1567525349208669536,840.5696726,110.2805678,24.08856570802509,985705132,r,61032.0662622,32.1809
r,638889018,60.2236846,-37.1910992,1567525349208669536,1955.8189921,150.1368045,23.171678352359905,638889018,r,60531.3610812,32.1736
r,1155537103,60.2236846,-37.1910992,1567525349208669536,1854.9185827,144.3999763,23.22918786992033,1155537103,r,61272.3038292,32.1715
i,731794156,60.2236846,-37.1910992,1567525349208669536,2279.5360302,323.442165,23.005383847442744,731794156,i,60661.1768942,31.8531
i,966780034,60.2236846,-37.1910992,1567525349208669536,3313.7818171,266.1608242,22.599190223458614,966780034,i,61003.0474252,31.841
i,692695106,60.2236846,-37.1910992,1567525349208669536,1714.6544648,286.2172772,23.314558463324182,692695106,i,60603.3492682,31.8515
r,896749122,60.2236846,-37.1910992,1567525349208669536,1913.8898467,149.4431844,23.19520765378953,896749122,r,60890.3676662,32.172
r,212806088,60.2236846,-37.1910992,1567525349208669536,593.90864,100.1179307,24.4657008917366,212806088,r,59868.1768692,32.1803
i,679388050,60.2236846,-37.1910992,1567525349208669536,2063.3638983,223.0697927,23.113560430931358,679388050,i,60587.1999092,31.8495
r,1006094170,60.2236846,-37.1910992,1567525349208669536,8068.8724412,272.5373704,21.632967875331914,1006094170,r,61066.1103912,32.1428
r,398414134,60.2236846,-37.1910992,1567525349208669536,2689.9545877,160.7487872,22.82563762943429,398414134,r,60143.4217432,32.1672
r,456745098,60.2236846,-37.1910992,1567525349208669536,2463.9788901,236.9332351,22.92090754316874,456745098,r,60240.1589562,32.1676
r,1218588038,60.2236846,-37.1910992,1567525349208669536,999.3069893,220.8673424,23.900752687647703,1218588038,r,61373.2749202,32.1764
r,694197088,60.2236846,-37.1910992,1567525349208669536,798.5777965,180.3682012,24.14420692253045,694197088,r,60605.2915362,32.1803
r,746765130,60.2236846,-37.1910992,1567525349208669536,1581.0968103,223.7441681,23.402603843683274,746765130,r,60683.1200102,32.1729
r,1218520028,60.2236846,-37.1910992,1567525349208669536,940.4469222,206.8822482,23.966664276323712,1218520028,r,61373.2438492,32.1756
r,964154092,60.2236846,-37.1910992,1567525349208669536,1196.8197092,112.0662786,23.704928168672456,964154092,r,60998.1914232,32.1774
r,638855127,60.2236846,-37.1910992,1567525349208669536,2315.5758333,156.5490705,22.988352479080262,638855127,r,60531.3453302,32.1689
r,1233960044,60.2236846,-37.1910992,1567525349208669536,1140.9560478,140.1634868,23.756827713156003,1233960044,r,61404.1752212,32.1788
r,242466066,60.2236846,-37.1910992,1567525349208669536,1238.2550545,185.6196095,23.667974726429627,242466066,r,59914.1312322,32.1754
r,721872158,60.2236846,-37.1910992,1567525349208669536,1600.9190168,129.6192583,23.389076591261137,721872158,r,60647.1470662,32.1751
r,1006022054,60.2236846,-37.1910992,1567525349208669536,5835.3208819,268.6251337,21.984838143216685,1006022054,r,61066.0689982,32.15
r,300252066,60.2236846,-37.1910992,1567525349208669536,3401.6424087,196.1032713,22.57077835679899,300252066,r,60001.0763822,32.1637
r,193147079,60.2236846,-37.1910992,1567525349208669536,1110.2474964,168.6250882,23.78645049371017,193147079,r,59839.3340712,32.18
r,655510169,60.2236846,-37.1910992,1567525349208669536,1821.7322305,140.0102424,23.24878864492021,655510169,r,60550.3173072,32.1747
